"ie",798,"06/28/2018 03:51:48",1402,"06/28/2018 03:51:54",12874,"06/28/2018 03:52:07","06-28-2018 03-52-07.patient.jpg",,
"ie",748,"06/28/2018 03:52:14",1440,"06/28/2018 03:52:21",11627,"06/28/2018 03:52:32","06-28-2018 03-52-32.patient.jpg",,
"ie",1987,"06/28/2018 03:52:39",1395,"06/28/2018 03:52:45",13457,"06/28/2018 03:52:59","06-28-2018 03-52-59.patient.jpg",,
"chrome",798,"06/28/2018 03:53:27",3930,"06/28/2018 03:53:36",4774,"06/28/2018 03:53:41","06-28-2018 03-53-41.patient.jpg",,
"chrome",748,"06/28/2018 03:53:47",92,"06/28/2018 03:53:52",4283,"06/28/2018 03:53:57","06-28-2018 03-53-57.patient.jpg",,
"chrome",1987,"06/28/2018 03:54:02",94,"06/28/2018 03:54:08",5271,"06/28/2018 03:54:13","06-28-2018 03-54-13.patient.jpg",,
"chrome",798,"06/28/2018 04:01:11",748,"06/28/2018 04:01:17",5336,"06/28/2018 04:01:23","06-28-2018 04-01-23.patient.jpg",,
"chrome",748,"06/28/2018 04:01:28",90,"06/28/2018 04:01:34",4799,"06/28/2018 04:01:38","06-28-2018 04-01-38.patient.jpg",,
"chrome",1987,"06/28/2018 04:01:44",93,"06/28/2018 04:01:49",12039,"06/28/2018 04:02:01","06-28-2018 04-02-01.patient.jpg",,
"ie",798,"06/28/2018 04:02:29",1455,"06/28/2018 04:02:35",11713,"06/28/2018 04:02:47","06-28-2018 04-02-47.patient.jpg",,
"ie",748,"06/28/2018 04:02:54",1519,"06/28/2018 04:03:01",12146,"06/28/2018 04:03:13","06-28-2018 04-03-13.patient.jpg",,
"ie",1987,"06/28/2018 04:03:19",1478,"06/28/2018 04:03:26",14138,"06/28/2018 04:03:40","06-28-2018 04-03-40.patient.jpg",,
"chrome",798,"06/28/2018 04:10:40",1878,"06/28/2018 04:10:47",4857,"06/28/2018 04:10:52","06-28-2018 04-10-52.patient.jpg",,
"chrome",748,"06/28/2018 04:10:58",93,"06/28/2018 04:11:03",4514,"06/28/2018 04:11:08","06-28-2018 04-11-08.patient.jpg",,
"chrome",1987,"06/28/2018 04:11:14",92,"06/28/2018 04:11:19",12575,"06/28/2018 04:11:31","06-28-2018 04-11-31.patient.jpg",,
"ie",798,"06/28/2018 04:11:58",1405,"06/28/2018 04:12:05",11453,"06/28/2018 04:12:16","06-28-2018 04-12-16.patient.jpg",,
"ie",748,"06/28/2018 04:12:23",1356,"06/28/2018 04:12:29",11812,"06/28/2018 04:12:41","06-28-2018 04-12-41.patient.jpg",,
"ie",1987,"06/28/2018 04:12:48",1436,"06/28/2018 04:12:54",14881,"06/28/2018 04:13:09","06-28-2018 04-13-09.patient.jpg",,
"ie",798,"06/28/2018 04:20:13",11152,"06/28/2018 04:20:30",28879,"06/28/2018 04:20:59","06-28-2018 04-20-59.patient.jpg",,
"ie",748,"06/28/2018 04:21:05",292,"06/28/2018 04:21:11",11970,"06/28/2018 04:21:23","06-28-2018 04-21-23.patient.jpg",,
"ie",1987,"06/28/2018 04:21:29",1521,"06/28/2018 04:21:36",14772,"06/28/2018 04:21:51","06-28-2018 04-21-51.patient.jpg",,
"chrome",798,"06/28/2018 04:22:18",794,"06/28/2018 04:22:24",4780,"06/28/2018 04:22:28","06-28-2018 04-22-28.patient.jpg",,
"chrome",748,"06/28/2018 04:22:34",78,"06/28/2018 04:22:39",4188,"06/28/2018 04:22:44","06-28-2018 04-22-44.patient.jpg",,
"chrome",1987,"06/28/2018 04:22:49",73,"06/28/2018 04:22:54",12503,"06/28/2018 04:23:07","06-28-2018 04-23-07.patient.jpg",,
"ie",798,"06/28/2018 04:30:09",2118,"06/28/2018 04:30:16",12044,"06/28/2018 04:30:28","06-28-2018 04-30-28.patient.jpg",,
"ie",748,"06/28/2018 04:30:35",1602,"06/28/2018 04:30:42",11713,"06/28/2018 04:30:54","06-28-2018 04-30-54.patient.jpg",,
"ie",1987,"06/28/2018 04:31:00",2426,"06/28/2018 04:31:08",30382,"06/28/2018 04:31:38","06-28-2018 04-31-38.patient.jpg",,
"chrome",798,"06/28/2018 04:32:05",754,"06/28/2018 04:32:11",6841,"06/28/2018 04:32:17","06-28-2018 04-32-17.patient.jpg",,
"chrome",748,"06/28/2018 04:32:23",82,"06/28/2018 04:32:28",4714,"06/28/2018 04:32:33","06-28-2018 04-32-33.patient.jpg",,
"chrome",1987,"06/28/2018 04:32:39",76,"06/28/2018 04:32:44",11945,"06/28/2018 04:32:56","06-28-2018 04-32-56.patient.jpg",,
"ie",798,"06/28/2018 04:39:57",1382,"06/28/2018 04:40:04",11720,"06/28/2018 04:40:16","06-28-2018 04-40-16.patient.jpg",,
"ie",748,"06/28/2018 04:40:22",1397,"06/28/2018 04:40:29",12009,"06/28/2018 04:40:41","06-28-2018 04-40-41.patient.jpg",,
"ie",1987,"06/28/2018 04:40:47",1369,"06/28/2018 04:40:54",14804,"06/28/2018 04:41:09","06-28-2018 04-41-09.patient.jpg",,
"chrome",798,"06/28/2018 04:41:35",1799,"06/28/2018 04:41:42",4813,"06/28/2018 04:41:47","06-28-2018 04-41-47.patient.jpg",,
"chrome",748,"06/28/2018 04:41:52",91,"06/28/2018 04:41:57",4602,"06/28/2018 04:42:02","06-28-2018 04-42-02.patient.jpg",,
"chrome",1987,"06/28/2018 04:42:08",56,"06/28/2018 04:42:13",12622,"06/28/2018 04:42:26","06-28-2018 04-42-26.patient.jpg",,
"chrome",798,"06/28/2018 04:49:24",783,"06/28/2018 04:49:30",5550,"06/28/2018 04:49:35","06-28-2018 04-49-35.patient.jpg",,
"chrome",748,"06/28/2018 04:49:41",105,"06/28/2018 04:49:46",4352,"06/28/2018 04:49:51","06-28-2018 04-49-51.patient.jpg",,
"chrome",1987,"06/28/2018 04:49:56",70,"06/28/2018 04:50:01",11757,"06/28/2018 04:50:13","06-28-2018 04-50-13.patient.jpg",,
"ie",798,"06/28/2018 04:50:40",11161,"06/28/2018 04:50:57",23609,"06/28/2018 04:51:20","06-28-2018 04-51-20.patient.jpg",,
"ie",748,"06/28/2018 04:51:27",1308,"06/28/2018 04:51:34",11823,"06/28/2018 04:51:45","06-28-2018 04-51-45.patient.jpg",,
"ie",1987,"06/28/2018 04:51:52",1405,"06/28/2018 04:51:59",14261,"06/28/2018 04:52:13","06-28-2018 04-52-13.patient.jpg",,
"chrome",798,"06/28/2018 04:59:13",749,"06/28/2018 04:59:19",4761,"06/28/2018 04:59:24","06-28-2018 04-59-24.patient.jpg",,
"chrome",748,"06/28/2018 04:59:30",83,"06/28/2018 04:59:35",4315,"06/28/2018 04:59:39","06-28-2018 04-59-39.patient.jpg",,
"chrome",1987,"06/28/2018 04:59:45",91,"06/28/2018 04:59:50",12522,"06/28/2018 05:00:03","06-28-2018 05-00-03.patient.jpg",,
"ie",798,"06/28/2018 05:00:30",1746,"06/28/2018 05:00:37",11646,"06/28/2018 05:00:49","06-28-2018 05-00-49.patient.jpg",,
"ie",748,"06/28/2018 05:00:55",1344,"06/28/2018 05:01:02",12002,"06/28/2018 05:01:14","06-28-2018 05-01-14.patient.jpg",,
"ie",1987,"06/28/2018 05:01:20",2211,"06/28/2018 05:01:28",27406,"06/28/2018 05:01:55","06-28-2018 05-01-55.patient.jpg",,
"ie",798,"06/28/2018 05:08:58",1401,"06/28/2018 05:09:05",11636,"06/28/2018 05:09:17","06-28-2018 05-09-17.patient.jpg",,
"ie",748,"06/28/2018 05:09:23",1485,"06/28/2018 05:09:30",12728,"06/28/2018 05:09:43","06-28-2018 05-09-43.patient.jpg",,
"ie",1987,"06/28/2018 05:09:49",1465,"06/28/2018 05:09:56",14318,"06/28/2018 05:10:10","06-28-2018 05-10-10.patient.jpg",,
"chrome",798,"06/28/2018 05:10:37",778,"06/28/2018 05:10:43",4875,"06/28/2018 05:10:48","06-28-2018 05-10-48.patient.jpg",,
"chrome",748,"06/28/2018 05:10:54",65,"06/28/2018 05:10:59",4868,"06/28/2018 05:11:04","06-28-2018 05-11-04.patient.jpg",,
"chrome",1987,"06/28/2018 05:11:09",92,"06/28/2018 05:11:15",13005,"06/28/2018 05:11:28","06-28-2018 05-11-28.patient.jpg",,
"ie",798,"06/28/2018 05:18:29",2568,"06/28/2018 05:18:37",11972,"06/28/2018 05:18:49","06-28-2018 05-18-49.patient.jpg",,
"ie",748,"06/28/2018 05:18:56",4262,"06/28/2018 05:19:05",11396,"06/28/2018 05:19:16","06-28-2018 05-19-16.patient.jpg",,
"ie",1987,"06/28/2018 05:19:23",2200,"06/28/2018 05:19:31",15645,"06/28/2018 05:19:46","06-28-2018 05-19-46.patient.jpg",,
"chrome",798,"06/28/2018 05:20:15",803,"06/28/2018 05:20:21",4860,"06/28/2018 05:20:25","06-28-2018 05-20-25.patient.jpg",,
"chrome",748,"06/28/2018 05:20:31",93,"06/28/2018 05:20:36",4221,"06/28/2018 05:20:41","06-28-2018 05-20-41.patient.jpg",,
"chrome",1987,"06/28/2018 05:20:46",81,"06/28/2018 05:20:51",16188,"06/28/2018 05:21:08","06-28-2018 05-21-08.patient.jpg",,
"chrome",798,"06/28/2018 05:28:06",1806,"06/28/2018 05:28:13",16806,"06/28/2018 05:28:30","06-28-2018 05-28-30.patient.jpg",,
"chrome",748,"06/28/2018 05:28:36",92,"06/28/2018 05:28:41",4368,"06/28/2018 05:28:45","06-28-2018 05-28-45.patient.jpg",,
"chrome",1987,"06/28/2018 05:28:51",88,"06/28/2018 05:28:56",10953,"06/28/2018 05:29:07","06-28-2018 05-29-07.patient.jpg",,
"ie",798,"06/28/2018 05:29:35",1351,"06/28/2018 05:29:41",12157,"06/28/2018 05:29:54","06-28-2018 05-29-54.patient.jpg",,
"ie",748,"06/28/2018 05:30:00",1594,"06/28/2018 05:30:07",12204,"06/28/2018 05:30:19","06-28-2018 05-30-19.patient.jpg",,
"ie",1987,"06/28/2018 05:30:26",1418,"06/28/2018 05:30:33",13703,"06/28/2018 05:30:46","06-28-2018 05-30-46.patient.jpg",,
"ie",798,"06/28/2018 05:37:49",4462,"06/28/2018 05:37:59",12042,"06/28/2018 05:38:11","06-28-2018 05-38-11.patient.jpg",,
"ie",748,"06/28/2018 05:38:18",1363,"06/28/2018 05:38:24",11938,"06/28/2018 05:38:36","06-28-2018 05-38-36.patient.jpg",,
"ie",1987,"06/28/2018 05:38:43",2339,"06/28/2018 05:38:50",27848,"06/28/2018 05:39:18","06-28-2018 05-39-18.patient.jpg",,
"chrome",798,"06/28/2018 05:39:45",758,"06/28/2018 05:39:51",4813,"06/28/2018 05:39:56","06-28-2018 05-39-56.patient.jpg",,
"chrome",748,"06/28/2018 05:40:02",74,"06/28/2018 05:40:07",4539,"06/28/2018 05:40:11","06-28-2018 05-40-11.patient.jpg",,
"chrome",1987,"06/28/2018 05:40:17",82,"06/28/2018 05:40:22",11062,"06/28/2018 05:40:33","06-28-2018 05-40-33.patient.jpg",,
"chrome",798,"06/28/2018 05:47:31",776,"06/28/2018 05:47:37",4803,"06/28/2018 05:47:42","06-28-2018 05-47-42.patient.jpg",,
"chrome",748,"06/28/2018 05:47:48",81,"06/28/2018 05:47:53",4313,"06/28/2018 05:47:57","06-28-2018 05-47-57.patient.jpg",,
"chrome",1987,"06/28/2018 05:48:03",89,"06/28/2018 05:48:08",11716,"06/28/2018 05:48:20","06-28-2018 05-48-20.patient.jpg",,
"ie",798,"06/28/2018 05:48:47",2389,"06/28/2018 05:48:54",12402,"06/28/2018 05:49:07","06-28-2018 05-49-07.patient.jpg",,
"ie",748,"06/28/2018 05:49:13",5191,"06/28/2018 05:49:24",12179,"06/28/2018 05:49:36","06-28-2018 05-49-36.patient.jpg",,
"ie",1987,"06/28/2018 05:49:42",2138,"06/28/2018 05:49:50",17702,"06/28/2018 05:50:07","06-28-2018 05-50-07.patient.jpg",,
"ie",798,"06/28/2018 05:57:11",1393,"06/28/2018 05:57:18",11709,"06/28/2018 05:57:30","06-28-2018 05-57-30.patient.jpg",,
"ie",748,"06/28/2018 05:57:36",1308,"06/28/2018 05:57:43",11983,"06/28/2018 05:57:55","06-28-2018 05-57-55.patient.jpg",,
"ie",1987,"06/28/2018 05:58:01",1552,"06/28/2018 05:58:08",13943,"06/28/2018 05:58:22","06-28-2018 05-58-22.patient.jpg",,
"chrome",798,"06/28/2018 05:58:49",1868,"06/28/2018 05:58:56",20411,"06/28/2018 05:59:16","06-28-2018 05-59-16.patient.jpg",,
"chrome",748,"06/28/2018 05:59:22",96,"06/28/2018 05:59:27",4702,"06/28/2018 05:59:32","06-28-2018 05-59-32.patient.jpg",,
"chrome",1987,"06/28/2018 05:59:38",80,"06/28/2018 05:59:43",11623,"06/28/2018 05:59:55","06-28-2018 05-59-55.patient.jpg",,
"ie",798,"06/28/2018 06:06:55",1435,"06/28/2018 06:07:02",12442,"06/28/2018 06:07:14","06-28-2018 06-07-14.patient.jpg",,
"ie",748,"06/28/2018 06:07:21",1423,"06/28/2018 06:07:28",12826,"06/28/2018 06:07:40","06-28-2018 06-07-40.patient.jpg",,
"ie",1987,"06/28/2018 06:07:47",1489,"06/28/2018 06:07:54",13154,"06/28/2018 06:08:07","06-28-2018 06-08-07.patient.jpg",,
"chrome",798,"06/28/2018 06:08:33",1338,"06/28/2018 06:08:40",4660,"06/28/2018 06:08:44","06-28-2018 06-08-44.patient.jpg",,
"chrome",748,"06/28/2018 06:08:50",91,"06/28/2018 06:08:55",4337,"06/28/2018 06:09:00","06-28-2018 06-09-00.patient.jpg",,
"chrome",1987,"06/28/2018 06:09:05",55,"06/28/2018 06:09:10",4989,"06/28/2018 06:09:15","06-28-2018 06-09-15.patient.jpg",,
"ie",798,"06/28/2018 06:16:18",1423,"06/28/2018 06:16:25",12992,"06/28/2018 06:16:38","06-28-2018 06-16-38.patient.jpg",,
"ie",748,"06/28/2018 06:16:44",1414,"06/28/2018 06:16:51",12186,"06/28/2018 06:17:03","06-28-2018 06-17-03.patient.jpg",,
"ie",1987,"06/28/2018 06:17:10",1482,"06/28/2018 06:17:17",13725,"06/28/2018 06:17:30","06-28-2018 06-17-30.patient.jpg",,
"chrome",798,"06/28/2018 06:17:58",766,"06/28/2018 06:18:04",4756,"06/28/2018 06:18:09","06-28-2018 06-18-09.patient.jpg",,
"chrome",748,"06/28/2018 06:18:15",79,"06/28/2018 06:18:20",4357,"06/28/2018 06:18:24","06-28-2018 06-18-24.patient.jpg",,
"chrome",1987,"06/28/2018 06:18:30",82,"06/28/2018 06:18:35",5203,"06/28/2018 06:18:40","06-28-2018 06-18-40.patient.jpg",,
"ie",798,"06/28/2018 06:25:41",15039,"06/28/2018 06:26:02",12866,"06/28/2018 06:26:15","06-28-2018 06-26-15.patient.jpg",,
"ie",748,"06/28/2018 06:26:21",2289,"06/28/2018 06:26:29",12515,"06/28/2018 06:26:41","06-28-2018 06-26-41.patient.jpg",,
"ie",1987,"06/28/2018 06:26:48",2441,"06/28/2018 06:26:56",17063,"06/28/2018 06:27:13","06-28-2018 06-27-13.patient.jpg",,
"chrome",798,"06/28/2018 06:27:39",747,"06/28/2018 06:27:44",4856,"06/28/2018 06:27:49","06-28-2018 06-27-49.patient.jpg",,
"chrome",748,"06/28/2018 06:27:55",84,"06/28/2018 06:28:00",4922,"06/28/2018 06:28:05","06-28-2018 06-28-05.patient.jpg",,
"chrome",1987,"06/28/2018 06:28:11",81,"06/28/2018 06:28:16",10991,"06/28/2018 06:28:27","06-28-2018 06-28-27.patient.jpg",,
"ie",798,"06/28/2018 06:35:28",2634,"06/28/2018 06:35:36",21181,"06/28/2018 06:35:57","06-28-2018 06-35-57.patient.jpg",,
"ie",748,"06/28/2018 06:36:04",1511,"06/28/2018 06:36:11",12094,"06/28/2018 06:36:23","06-28-2018 06-36-23.patient.jpg",,
"ie",1987,"06/28/2018 06:36:29",1646,"06/28/2018 06:36:36",12913,"06/28/2018 06:36:49","06-28-2018 06-36-49.patient.jpg",,
"chrome",798,"06/28/2018 06:37:17",803,"06/28/2018 06:37:23",4810,"06/28/2018 06:37:28","06-28-2018 06-37-28.patient.jpg",,
"chrome",748,"06/28/2018 06:37:34",106,"06/28/2018 06:37:39",4333,"06/28/2018 06:37:43","06-28-2018 06-37-43.patient.jpg",,
"chrome",1987,"06/28/2018 06:37:49",81,"06/28/2018 06:37:54",11150,"06/28/2018 06:38:05","06-28-2018 06-38-05.patient.jpg",,
"chrome",798,"06/28/2018 06:45:03",1368,"06/28/2018 06:45:09",4807,"06/28/2018 06:45:14","06-28-2018 06-45-14.patient.jpg",,
"chrome",748,"06/28/2018 06:45:20",79,"06/28/2018 06:45:25",4226,"06/28/2018 06:45:29","06-28-2018 06-45-29.patient.jpg",,
"chrome",1987,"06/28/2018 06:45:35",84,"06/28/2018 06:45:40",25984,"06/28/2018 06:46:06","06-28-2018 06-46-06.patient.jpg",,
"ie",798,"06/28/2018 06:46:33",1633,"06/28/2018 06:46:40",11887,"06/28/2018 06:46:52","06-28-2018 06-46-52.patient.jpg",,
"ie",748,"06/28/2018 06:46:59",1483,"06/28/2018 06:47:05",11410,"06/28/2018 06:47:17","06-28-2018 06-47-17.patient.jpg",,
"ie",1987,"06/28/2018 06:47:23",1444,"06/28/2018 06:47:30",12964,"06/28/2018 06:47:43","06-28-2018 06-47-43.patient.jpg",,
"chrome",798,"06/28/2018 06:54:44",781,"06/28/2018 06:54:49",4881,"06/28/2018 06:54:54","06-28-2018 06-54-54.patient.jpg",,
"chrome",748,"06/28/2018 06:55:00",93,"06/28/2018 06:55:05",4182,"06/28/2018 06:55:09","06-28-2018 06-55-09.patient.jpg",,
"chrome",1987,"06/28/2018 06:55:15",82,"06/28/2018 06:55:20",11330,"06/28/2018 06:55:32","06-28-2018 06-55-32.patient.jpg",,
"ie",798,"06/28/2018 06:55:59",12106,"06/28/2018 06:56:16",12012,"06/28/2018 06:56:28","06-28-2018 06-56-28.patient.jpg",,
"ie",748,"06/28/2018 06:56:35",2171,"06/28/2018 06:56:42",11946,"06/28/2018 06:56:54","06-28-2018 06-56-54.patient.jpg",,
"ie",1987,"06/28/2018 06:57:01",2655,"06/28/2018 06:57:09",17791,"06/28/2018 06:57:27","06-28-2018 06-57-27.patient.jpg",,
"ie",798,"06/28/2018 07:04:29",1546,"06/28/2018 07:04:36",11886,"06/28/2018 07:04:48","06-28-2018 07-04-48.patient.jpg",,
"ie",748,"06/28/2018 07:04:54",1429,"06/28/2018 07:05:01",11835,"06/28/2018 07:05:13","06-28-2018 07-05-13.patient.jpg",,
"ie",1987,"06/28/2018 07:05:19",1433,"06/28/2018 07:05:26",12842,"06/28/2018 07:05:39","06-28-2018 07-05-39.patient.jpg",,
"chrome",798,"06/28/2018 07:06:08",1859,"06/28/2018 07:06:15",26318,"06/28/2018 07:06:41","06-28-2018 07-06-41.patient.jpg",,
"chrome",748,"06/28/2018 07:06:47",95,"06/28/2018 07:06:52",4421,"06/28/2018 07:06:56","06-28-2018 07-06-56.patient.jpg",,
"chrome",1987,"06/28/2018 07:07:02",76,"06/28/2018 07:07:07",10859,"06/28/2018 07:07:18","06-28-2018 07-07-18.patient.jpg",,
"ie",798,"06/28/2018 07:14:20",1461,"06/28/2018 07:14:27",12852,"06/28/2018 07:14:39","06-28-2018 07-14-39.patient.jpg",,
"ie",748,"06/28/2018 07:14:46",1396,"06/28/2018 07:14:53",11809,"06/28/2018 07:15:05","06-28-2018 07-15-05.patient.jpg",,
"ie",1987,"06/28/2018 07:15:11",1472,"06/28/2018 07:15:18",13265,"06/28/2018 07:15:31","06-28-2018 07-15-31.patient.jpg",,
"chrome",798,"06/28/2018 07:15:57",1367,"06/28/2018 07:16:04",4928,"06/28/2018 07:16:09","06-28-2018 07-16-09.patient.jpg",,
"chrome",748,"06/28/2018 07:16:15",77,"06/28/2018 07:16:20",4287,"06/28/2018 07:16:24","06-28-2018 07-16-24.patient.jpg",,
"chrome",1987,"06/28/2018 07:16:30",110,"06/28/2018 07:16:35",5016,"06/28/2018 07:16:40","06-28-2018 07-16-40.patient.jpg",,
"ie",798,"06/28/2018 07:23:41",1435,"06/28/2018 07:23:48",12079,"06/28/2018 07:24:00","06-28-2018 07-24-00.patient.jpg",,
"ie",748,"06/28/2018 07:24:07",1357,"06/28/2018 07:24:13",11398,"06/28/2018 07:24:25","06-28-2018 07-24-25.patient.jpg",,
"ie",1987,"06/28/2018 07:24:31",1459,"06/28/2018 07:24:38",12731,"06/28/2018 07:24:51","06-28-2018 07-24-51.patient.jpg",,
"chrome",798,"06/28/2018 07:25:18",777,"06/28/2018 07:25:24",4912,"06/28/2018 07:25:29","06-28-2018 07-25-29.patient.jpg",,
"chrome",748,"06/28/2018 07:25:34",67,"06/28/2018 07:25:39",4227,"06/28/2018 07:25:44","06-28-2018 07-25-44.patient.jpg",,
"chrome",1987,"06/28/2018 07:25:49",83,"06/28/2018 07:25:55",5517,"06/28/2018 07:26:00","06-28-2018 07-26-00.patient.jpg",,
"ie",798,"06/28/2018 07:33:01",2588,"06/28/2018 07:33:09",12088,"06/28/2018 07:33:21","06-28-2018 07-33-21.patient.jpg",,
"ie",748,"06/28/2018 07:33:28",2282,"06/28/2018 07:33:35",10723,"06/28/2018 07:33:46","06-28-2018 07-33-46.patient.jpg",,
"ie",1987,"06/28/2018 07:33:53",2214,"06/28/2018 07:34:00",18909,"06/28/2018 07:34:19","06-28-2018 07-34-19.patient.jpg",,
"chrome",798,"06/28/2018 07:34:46",789,"06/28/2018 07:34:52",5083,"06/28/2018 07:34:57","06-28-2018 07-34-57.patient.jpg",,
"chrome",748,"06/28/2018 07:35:03",58,"06/28/2018 07:35:08",4421,"06/28/2018 07:35:12","06-28-2018 07-35-12.patient.jpg",,
"chrome",1987,"06/28/2018 07:35:18",67,"06/28/2018 07:35:23",11624,"06/28/2018 07:35:35","06-28-2018 07-35-35.patient.jpg",,
"ie",798,"06/28/2018 07:42:37",2336,"06/28/2018 07:42:45",21501,"06/28/2018 07:43:06","06-28-2018 07-43-06.patient.jpg",,
"ie",748,"06/28/2018 07:43:13",1337,"06/28/2018 07:43:19",12219,"06/28/2018 07:43:32","06-28-2018 07-43-32.patient.jpg",,
"ie",1987,"06/28/2018 07:43:38",1320,"06/28/2018 07:43:45",12930,"06/28/2018 07:43:58","06-28-2018 07-43-58.patient.jpg",,
"chrome",798,"06/28/2018 07:44:24",778,"06/28/2018 07:44:30",5536,"06/28/2018 07:44:35","06-28-2018 07-44-35.patient.jpg",,
"chrome",748,"06/28/2018 07:44:41",82,"06/28/2018 07:44:46",4261,"06/28/2018 07:44:51","06-28-2018 07-44-51.patient.jpg",,
"chrome",1987,"06/28/2018 07:44:56",70,"06/28/2018 07:45:01",10851,"06/28/2018 07:45:12","06-28-2018 07-45-12.patient.jpg",,
"ie",798,"06/28/2018 07:52:13",1742,"06/28/2018 07:52:20",12147,"06/28/2018 07:52:32","06-28-2018 07-52-32.patient.jpg",,
"ie",748,"06/28/2018 07:52:39",1343,"06/28/2018 07:52:45",11279,"06/28/2018 07:52:57","06-28-2018 07-52-57.patient.jpg",,
"ie",1987,"06/28/2018 07:53:03",2366,"06/28/2018 07:53:11",27085,"06/28/2018 07:53:38","06-28-2018 07-53-38.patient.jpg",,
"chrome",798,"06/28/2018 07:54:05",960,"06/28/2018 07:54:11",5631,"06/28/2018 07:54:16","06-28-2018 07-54-16.patient.jpg",,
"chrome",748,"06/28/2018 07:54:22",72,"06/28/2018 07:54:27",4570,"06/28/2018 07:54:32","06-28-2018 07-54-32.patient.jpg",,
"chrome",1987,"06/28/2018 07:54:37",78,"06/28/2018 07:54:43",10462,"06/28/2018 07:54:53","06-28-2018 07-54-53.patient.jpg",,
"ie",798,"06/28/2018 08:01:54",1411,"06/28/2018 08:02:01",12326,"06/28/2018 08:02:13","06-28-2018 08-02-13.patient.jpg",,
"ie",748,"06/28/2018 08:02:19",1392,"06/28/2018 08:02:26",12080,"06/28/2018 08:02:38","06-28-2018 08-02-38.patient.jpg",,
"ie",1987,"06/28/2018 08:02:45",1421,"06/28/2018 08:02:51",13137,"06/28/2018 08:03:05","06-28-2018 08-03-05.patient.jpg",,
"chrome",798,"06/28/2018 08:03:31",1925,"06/28/2018 08:03:38",4781,"06/28/2018 08:03:43","06-28-2018 08-03-43.patient.jpg",,
"chrome",748,"06/28/2018 08:03:49",85,"06/28/2018 08:03:54",4358,"06/28/2018 08:03:58","06-28-2018 08-03-58.patient.jpg",,
"chrome",1987,"06/28/2018 08:04:04",118,"06/28/2018 08:04:09",12300,"06/28/2018 08:04:22","06-28-2018 08-04-22.patient.jpg",,
"ie",798,"06/28/2018 08:11:24",1473,"06/28/2018 08:11:30",12644,"06/28/2018 08:11:43","06-28-2018 08-11-43.patient.jpg",,
"ie",748,"06/28/2018 08:11:50",1440,"06/28/2018 08:11:56",12793,"06/28/2018 08:12:09","06-28-2018 08-12-09.patient.jpg",,
"ie",1987,"06/28/2018 08:12:16",1439,"06/28/2018 08:12:22",13917,"06/28/2018 08:12:36","06-28-2018 08-12-36.patient.jpg",,
"chrome",798,"06/28/2018 08:13:03",1884,"06/28/2018 08:13:10",28715,"06/28/2018 08:13:39","06-28-2018 08-13-39.patient.jpg",,
"chrome",748,"06/28/2018 08:13:45",99,"06/28/2018 08:13:50",4623,"06/28/2018 08:13:55","06-28-2018 08-13-55.patient.jpg",,
"chrome",1987,"06/28/2018 08:14:01",92,"06/28/2018 08:14:06",11381,"06/28/2018 08:14:17","06-28-2018 08-14-17.patient.jpg",,
"chrome",798,"06/28/2018 08:21:16",774,"06/28/2018 08:21:22",4790,"06/28/2018 08:21:26","06-28-2018 08-21-26.patient.jpg",,
"chrome",748,"06/28/2018 08:21:32",83,"06/28/2018 08:21:37",4177,"06/28/2018 08:21:42","06-28-2018 08-21-42.patient.jpg",,
"chrome",1987,"06/28/2018 08:21:47",58,"06/28/2018 08:21:52",10809,"06/28/2018 08:22:03","06-28-2018 08-22-03.patient.jpg",,
"ie",798,"06/28/2018 08:22:31",1893,"06/28/2018 08:22:38",11801,"06/28/2018 08:22:49","06-28-2018 08-22-49.patient.jpg",,
"ie",748,"06/28/2018 08:22:56",1429,"06/28/2018 08:23:03",11927,"06/28/2018 08:23:15","06-28-2018 08-23-15.patient.jpg",,
"ie",1987,"06/28/2018 08:23:21",2202,"06/28/2018 08:23:29",27700,"06/28/2018 08:23:56","06-28-2018 08-23-56.patient.jpg",,
"chrome",798,"06/28/2018 08:30:58",771,"06/28/2018 08:31:04",5078,"06/28/2018 08:31:09","06-28-2018 08-31-09.patient.jpg",,
"chrome",748,"06/28/2018 08:31:15",85,"06/28/2018 08:31:20",4564,"06/28/2018 08:31:25","06-28-2018 08-31-25.patient.jpg",,
"chrome",1987,"06/28/2018 08:31:30",96,"06/28/2018 08:31:36",10732,"06/28/2018 08:31:46","06-28-2018 08-31-46.patient.jpg",,
"ie",798,"06/28/2018 08:32:13",1368,"06/28/2018 08:32:20",11859,"06/28/2018 08:32:32","06-28-2018 08-32-32.patient.jpg",,
"ie",748,"06/28/2018 08:32:38",1291,"06/28/2018 08:32:45",11690,"06/28/2018 08:32:57","06-28-2018 08-32-57.patient.jpg",,
"ie",1987,"06/28/2018 08:33:03",1765,"06/28/2018 08:33:10",12814,"06/28/2018 08:33:23","06-28-2018 08-33-23.patient.jpg",,
"ie",798,"06/28/2018 08:40:26",2357,"06/28/2018 08:40:34",12321,"06/28/2018 08:40:46","06-28-2018 08-40-46.patient.jpg",,
"ie",748,"06/28/2018 08:40:53",2260,"06/28/2018 08:41:00",12186,"06/28/2018 08:41:13","06-28-2018 08-41-13.patient.jpg",,
"ie",1987,"06/28/2018 08:41:19",297,"06/28/2018 08:41:25",17791,"06/28/2018 08:41:43","06-28-2018 08-41-43.patient.jpg",,
